35.000000,461.000000,8,27.000000,483.000000,8,21.000000,487.000000,7,14.000000,494.000000,4,10.000000,480.000000,8,20.000000,479.000000,8,19.000000,471.000000,3,13.000000,467.000000,4
64.000000,14.000000,1,40.000000,19.000000,1,41.000000,10.000000,9,35.000000,19.000000,2,26.000000,16.000000,9,25.000000,6.000000,1,16.000000,11.000000,4,7.000000,23.000000,4,7.000000,35.000000,10,1.000000,44.000000,9
47.000000,447.000000,2,53.000000,459.000000,3,50.000000,474.000000,9,40.000000,484.000000,10,37.000000,499.000000,3,47.000000,499.000000,4,71.000000,499.000000,9,70.000000,488.000000,3,65.000000,477.000000,7
469.000000,41.000000,7,486.000000,27.000000,7,473.000000,22.000000,7,469.000000,22.000000,9,458.000000,14.000000,8,449.000000,23.000000,8,443.000000,29.000000,2,434.000000,31.000000,2
387.000000,444.000000,2,404.000000,465.000000,4,435.000000,475.000000,10,463.000000,491.000000,7,465.000000,480.000000,1,488.000000,469.000000,4,473.000000,464.000000,7,462.000000,469.000000,4,469.000000,460.000000,4,465.000000,436.000000,7
408.000000,18.000000,1,413.000000,20.000000,6,418.000000,4.000000,8,435.000000,0.000000,10,441.000000,4.000000,6,436.000000,18.000000,2,425.000000,20.000000,6,425.000000,30.000000,5,421.000000,47.000000,3,407.000000,58.000000,2,291.000000,200.000000,1
478.000000,426.000000,9,487.000000,426.000000,8,494.000000,429.000000,7,499.000000,435.000000,9,493.000000,442.000000,6,499.000000,417.000000,5,483.000000,410.000000,2,475.000000,403.000000,4
422.000000,66.000000,5,439.000000,57.000000,3,456.000000,57.000000,10,460.000000,47.000000,4,484.000000,59.000000,2,491.000000,59.000000,8,467.000000,83.000000,5,468.000000,86.000000,7,449.000000,85.000000,5
35.000000,64.000000,3,27.000000,52.000000,7,11.000000,54.000000,5,18.000000,58.000000,10,8.000000,73.000000,3,6.000000,79.000000,1,5.000000,81.000000,7,25.000000,74.000000,8,39.000000,78.000000,4
56.000000,457.000000,4,57.000000,460.000000,10,18.000000,438.000000,8,5.000000,413.000000,1,8.000000,406.000000,1,84.000000,480.000000,9,84.000000,492.000000,10,85.000000,489.000000,1,96.000000,475.000000,5,133.000000,381.000000,1
478.000000,96.000000,5,487.000000,104.000000,9,491.000000,103.000000,8,495.000000,94.000000,10,495.000000,109.000000,6,498.000000,125.000000,4,496.000000,132.000000,6,481.000000,134.000000,2
434.000000,422.000000,6,432.000000,426.000000,5,439.000000,445.000000,7,457.000000,439.000000,8,460.000000,435.000000,7,445.000000,428.000000,6,449.000000,417.000000,4,437.000000,415.000000,5,435.000000,389.000000,2
